date,indicator,value,entity
2021-07-22,Daily ICU occupancy,699.0,United Kingdom
2021-07-23,Daily ICU occupancy,715.0,United Kingdom
2021-07-24,Daily ICU occupancy,755.0,United Kingdom
2021-07-25,Daily ICU occupancy,779.0,United Kingdom
2021-07-26,Daily ICU occupancy,820.0,United Kingdom
2021-07-27,Daily ICU occupancy,848.0,United Kingdom
2021-07-28,Daily ICU occupancy,853.0,United Kingdom
2021-07-29,Daily ICU occupancy,869.0,United Kingdom
2021-07-30,Daily ICU occupancy,889.0,United Kingdom
2021-07-31,Daily ICU occupancy,893.0,United Kingdom
2021-08-01,Daily ICU occupancy,877.0,United Kingdom
2021-08-02,Daily ICU occupancy,895.0,United Kingdom
2021-08-03,Daily ICU occupancy,887.0,United Kingdom
2021-08-04,Daily ICU occupancy,881.0,United Kingdom
2021-08-05,Daily ICU occupancy,871.0,United Kingdom
2021-08-06,Daily ICU occupancy,870.0,United Kingdom
2021-08-07,Daily ICU occupancy,854.0,United Kingdom
2021-08-08,Daily ICU occupancy,856.0,United Kingdom
2021-08-09,Daily ICU occupancy,859.0,United Kingdom
2021-08-10,Daily ICU occupancy,874.0,United Kingdom
2021-08-11,Daily ICU occupancy,871.0,United Kingdom
2021-08-12,Daily ICU occupancy,882.0,United Kingdom
2021-08-13,Daily ICU occupancy,892.0,United Kingdom
2021-08-14,Daily ICU occupancy,892.0,United Kingdom
2021-08-15,Daily ICU occupancy,898.0,United Kingdom
2021-08-16,Daily ICU occupancy,918.0,United Kingdom
2021-08-17,Daily ICU occupancy,925.0,United Kingdom
2021-08-18,Daily ICU occupancy,909.0,United Kingdom
2021-08-19,Daily ICU occupancy,928.0,United Kingdom
2021-08-20,Daily ICU occupancy,955.0,United Kingdom
2021-08-21,Daily ICU occupancy,955.0,United Kingdom
2021-08-22,Daily ICU occupancy,963.0,United Kingdom
2021-08-23,Daily ICU occupancy,942.0,United Kingdom
2021-08-24,Daily ICU occupancy,957.0,United Kingdom
2021-08-25,Daily ICU occupancy,974.0,United Kingdom
2021-08-26,Daily ICU occupancy,982.0,United Kingdom
2021-08-27,Daily ICU occupancy,988.0,United Kingdom
2021-08-28,Daily ICU occupancy,953.0,United Kingdom
2021-08-29,Daily ICU occupancy,971.0,United Kingdom
2021-08-30,Daily ICU occupancy,984.0,United Kingdom
2021-08-31,Daily ICU occupancy,1014.0,United Kingdom
2021-09-01,Daily ICU occupancy,1030.0,United Kingdom
2021-09-02,Daily ICU occupancy,1038.0,United Kingdom
2021-09-03,Daily ICU occupancy,1034.0,United Kingdom
2021-09-04,Daily ICU occupancy,1019.0,United Kingdom
2021-09-05,Daily ICU occupancy,1018.0,United Kingdom
2021-09-06,Daily ICU occupancy,1062.0,United Kingdom
2021-09-07,Daily ICU occupancy,1047.0,United Kingdom
2021-09-08,Daily ICU occupancy,1060.0,United Kingdom
2021-09-09,Daily ICU occupancy,1051.0,United Kingdom
2021-09-10,Daily ICU occupancy,1056.0,United Kingdom
2021-09-11,Daily ICU occupancy,1027.0,United Kingdom
2021-09-12,Daily ICU occupancy,1055.0,United Kingdom
2021-09-13,Daily ICU occupancy,1056.0,United Kingdom
2021-09-14,Daily ICU occupancy,1060.0,United Kingdom
2021-09-15,Daily ICU occupancy,1081.0,United Kingdom
2021-09-16,Daily ICU occupancy,1020.0,United Kingdom
2021-09-17,Daily ICU occupancy,1011.0,United Kingdom
2021-09-18,Daily ICU occupancy,1004.0,United Kingdom
2021-09-19,Daily ICU occupancy,1006.0,United Kingdom
2021-09-20,Daily ICU occupancy,982.0,United Kingdom
2021-09-21,Daily ICU occupancy,943.0,United Kingdom
2021-09-22,Daily ICU occupancy,939.0,United Kingdom
2021-09-23,Daily ICU occupancy,916.0,United Kingdom
2021-09-24,Daily ICU occupancy,878.0,United Kingdom
2021-09-25,Daily ICU occupancy,874.0,United Kingdom
2021-09-26,Daily ICU occupancy,839.0,United Kingdom
2021-09-27,Daily ICU occupancy,831.0,United Kingdom
2021-09-28,Daily ICU occupancy,826.0,United Kingdom
2021-09-29,Daily ICU occupancy,813.0,United Kingdom
2021-09-30,Daily ICU occupancy,815.0,United Kingdom
2021-10-01,Daily ICU occupancy,805.0,United Kingdom
2021-10-02,Daily ICU occupancy,764.0,United Kingdom
2021-10-03,Daily ICU occupancy,778.0,United Kingdom
2021-10-04,Daily ICU occupancy,769.0,United Kingdom
2021-10-05,Daily ICU occupancy,800.0,United Kingdom
2021-10-06,Daily ICU occupancy,807.0,United Kingdom
2021-10-07,Daily ICU occupancy,808.0,United Kingdom
2021-10-08,Daily ICU occupancy,780.0,United Kingdom
2021-10-09,Daily ICU occupancy,768.0,United Kingdom
2021-10-10,Daily ICU occupancy,744.0,United Kingdom
2021-10-11,Daily ICU occupancy,747.0,United Kingdom
2021-10-12,Daily ICU occupancy,780.0,United Kingdom
2021-10-13,Daily ICU occupancy,781.0,United Kingdom
2021-10-14,Daily ICU occupancy,783.0,United Kingdom
2021-10-15,Daily ICU occupancy,791.0,United Kingdom
2021-10-16,Daily ICU occupancy,805.0,United Kingdom
2021-10-17,Daily ICU occupancy,819.0,United Kingdom
2021-10-18,Daily ICU occupancy,826.0,United Kingdom
2021-10-19,Daily ICU occupancy,851.0,United Kingdom
2021-10-20,Daily ICU occupancy,872.0,United Kingdom
2021-10-21,Daily ICU occupancy,892.0,United Kingdom
2021-10-22,Daily ICU occupancy,889.0,United Kingdom
2021-10-23,Daily ICU occupancy,869.0,United Kingdom
2021-10-24,Daily ICU occupancy,885.0,United Kingdom
2021-10-25,Daily ICU occupancy,913.0,United Kingdom
2021-10-26,Daily ICU occupancy,952.0,United Kingdom
2021-10-27,Daily ICU occupancy,945.0,United Kingdom
2021-10-28,Daily ICU occupancy,944.0,United Kingdom
2021-10-29,Daily ICU occupancy,962.0,United Kingdom
2021-10-30,Daily ICU occupancy,968.0,United Kingdom
2021-10-31,Daily ICU occupancy,980.0,United Kingdom
2021-11-01,Daily ICU occupancy,1030.0,United Kingdom
2021-11-02,Daily ICU occupancy,1024.0,United Kingdom
2021-11-03,Daily ICU occupancy,1019.0,United Kingdom
2021-11-04,Daily ICU occupancy,1034.0,United Kingdom
2021-11-05,Daily ICU occupancy,1026.0,United Kingdom
2021-11-06,Daily ICU occupancy,1018.0,United Kingdom
2021-11-07,Daily ICU occupancy,1012.0,United Kingdom
2021-11-08,Daily ICU occupancy,1026.0,United Kingdom
2021-11-09,Daily ICU occupancy,1023.0,United Kingdom
2021-11-10,Daily ICU occupancy,1008.0,United Kingdom
2021-11-11,Daily ICU occupancy,999.0,United Kingdom
2021-11-12,Daily ICU occupancy,989.0,United Kingdom
2021-11-13,Daily ICU occupancy,974.0,United Kingdom
2021-11-14,Daily ICU occupancy,979.0,United Kingdom
2021-11-15,Daily ICU occupancy,968.0,United Kingdom
2021-11-16,Daily ICU occupancy,938.0,United Kingdom
2021-11-17,Daily ICU occupancy,935.0,United Kingdom
2021-11-18,Daily ICU occupancy,923.0,United Kingdom
2021-11-19,Daily ICU occupancy,911.0,United Kingdom
2021-11-20,Daily ICU occupancy,908.0,United Kingdom
2021-11-21,Daily ICU occupancy,913.0,United Kingdom
2021-11-22,Daily ICU occupancy,928.0,United Kingdom
2021-11-23,Daily ICU occupancy,919.0,United Kingdom
2021-11-24,Daily ICU occupancy,928.0,United Kingdom
2021-11-25,Daily ICU occupancy,925.0,United Kingdom
2021-11-26,Daily ICU occupancy,925.0,United Kingdom
2021-11-27,Daily ICU occupancy,911.0,United Kingdom
2021-11-28,Daily ICU occupancy,919.0,United Kingdom
2021-11-29,Daily ICU occupancy,916.0,United Kingdom
2021-11-30,Daily ICU occupancy,931.0,United Kingdom
2021-12-01,Daily ICU occupancy,895.0,United Kingdom
2021-12-02,Daily ICU occupancy,895.0,United Kingdom
2021-12-03,Daily ICU occupancy,900.0,United Kingdom
2021-12-04,Daily ICU occupancy,895.0,United Kingdom
2021-12-05,Daily ICU occupancy,882.0,United Kingdom
2021-12-06,Daily ICU occupancy,901.0,United Kingdom
2021-12-07,Daily ICU occupancy,880.0,United Kingdom
2021-12-08,Daily ICU occupancy,890.0,United Kingdom
2021-12-09,Daily ICU occupancy,900.0,United Kingdom
2021-12-10,Daily ICU occupancy,901.0,United Kingdom
2021-12-11,Daily ICU occupancy,883.0,United Kingdom
2021-12-12,Daily ICU occupancy,893.0,United Kingdom
2021-12-13,Daily ICU occupancy,900.0,United Kingdom
2021-12-14,Daily ICU occupancy,896.0,United Kingdom
2021-12-15,Daily ICU occupancy,888.0,United Kingdom
2021-12-16,Daily ICU occupancy,875.0,United Kingdom
2021-12-17,Daily ICU occupancy,879.0,United Kingdom
2021-12-18,Daily ICU occupancy,855.0,United Kingdom
2021-12-19,Daily ICU occupancy,858.0,United Kingdom
2021-12-20,Daily ICU occupancy,859.0,United Kingdom
2021-12-21,Daily ICU occupancy,849.0,United Kingdom
2021-12-22,Daily ICU occupancy,842.0,United Kingdom
2021-12-23,Daily ICU occupancy,840.0,United Kingdom
2021-12-24,Daily ICU occupancy,835.0,United Kingdom
2021-12-25,Daily ICU occupancy,838.0,United Kingdom
2021-12-26,Daily ICU occupancy,851.0,United Kingdom
2021-12-27,Daily ICU occupancy,870.0,United Kingdom
2021-12-28,Daily ICU occupancy,851.0,United Kingdom
2021-12-29,Daily ICU occupancy,868.0,United Kingdom
2021-12-30,Daily ICU occupancy,875.0,United Kingdom
2021-12-31,Daily ICU occupancy,883.0,United Kingdom
2022-01-01,Daily ICU occupancy,857.0,United Kingdom
2022-01-02,Daily ICU occupancy,864.0,United Kingdom
2022-01-03,Daily ICU occupancy,878.0,United Kingdom
2022-01-04,Daily ICU occupancy,900.0,United Kingdom
2022-01-05,Daily ICU occupancy,875.0,United Kingdom
2022-01-06,Daily ICU occupancy,868.0,United Kingdom
2022-01-07,Daily ICU occupancy,840.0,United Kingdom
2022-01-08,Daily ICU occupancy,820.0,United Kingdom
2022-01-09,Daily ICU occupancy,816.0,United Kingdom
2022-01-10,Daily ICU occupancy,821.0,United Kingdom
2022-01-11,Daily ICU occupancy,793.0,United Kingdom
2022-01-12,Daily ICU occupancy,785.0,United Kingdom
2022-01-13,Daily ICU occupancy,777.0,United Kingdom
2022-01-14,Daily ICU occupancy,746.0,United Kingdom
2022-01-15,Daily ICU occupancy,712.0,United Kingdom
2022-01-16,Daily ICU occupancy,715.0,United Kingdom
2022-01-17,Daily ICU occupancy,713.0,United Kingdom
2022-01-18,Daily ICU occupancy,703.0,United Kingdom
2022-01-19,Daily ICU occupancy,675.0,United Kingdom
2022-01-20,Daily ICU occupancy,664.0,United Kingdom
2022-01-21,Daily ICU occupancy,640.0,United Kingdom
2022-01-22,Daily ICU occupancy,625.0,United Kingdom
2022-01-23,Daily ICU occupancy,603.0,United Kingdom
2022-01-24,Daily ICU occupancy,598.0,United Kingdom
2022-01-25,Daily ICU occupancy,575.0,United Kingdom
2022-01-26,Daily ICU occupancy,561.0,United Kingdom
2022-01-27,Daily ICU occupancy,549.0,United Kingdom
2022-01-28,Daily ICU occupancy,535.0,United Kingdom
2022-01-29,Daily ICU occupancy,527.0,United Kingdom
2022-01-30,Daily ICU occupancy,520.0,United Kingdom
2022-01-31,Daily ICU occupancy,511.0,United Kingdom
2022-02-01,Daily ICU occupancy,502.0,United Kingdom
2022-02-02,Daily ICU occupancy,483.0,United Kingdom
2022-02-03,Daily ICU occupancy,478.0,United Kingdom
2022-02-04,Daily ICU occupancy,474.0,United Kingdom
2022-02-05,Daily ICU occupancy,458.0,United Kingdom
2022-02-06,Daily ICU occupancy,441.0,United Kingdom
2022-02-07,Daily ICU occupancy,443.0,United Kingdom
2022-02-08,Daily ICU occupancy,430.0,United Kingdom
2022-02-09,Daily ICU occupancy,432.0,United Kingdom
2022-02-10,Daily ICU occupancy,430.0,United Kingdom
2022-02-11,Daily ICU occupancy,416.0,United Kingdom
2022-02-12,Daily ICU occupancy,400.0,United Kingdom
2022-02-13,Daily ICU occupancy,384.0,United Kingdom
2022-02-14,Daily ICU occupancy,393.0,United Kingdom
2022-02-15,Daily ICU occupancy,354.0,United Kingdom
2022-02-16,Daily ICU occupancy,359.0,United Kingdom
2022-02-17,Daily ICU occupancy,330.0,United Kingdom
2022-02-18,Daily ICU occupancy,335.0,United Kingdom
2022-02-19,Daily ICU occupancy,328.0,United Kingdom
2022-02-20,Daily ICU occupancy,334.0,United Kingdom
2022-02-21,Daily ICU occupancy,324.0,United Kingdom
2022-02-22,Daily ICU occupancy,312.0,United Kingdom
2022-02-23,Daily ICU occupancy,304.0,United Kingdom
2020-03-27,Daily hospital occupancy,7267.0,United Kingdom
2020-03-28,Daily hospital occupancy,8278.0,United Kingdom
2020-03-29,Daily hospital occupancy,9525.0,United Kingdom
2020-03-30,Daily hospital occupancy,11093.0,United Kingdom
2020-03-31,Daily hospital occupancy,12597.0,United Kingdom
2020-04-01,Daily hospital occupancy,13637.0,United Kingdom
2020-04-02,Daily hospital occupancy,13875.0,United Kingdom
2020-04-03,Daily hospital occupancy,15546.0,United Kingdom
2020-04-04,Daily hospital occupancy,17502.0,United Kingdom
2020-04-05,Daily hospital occupancy,18855.0,United Kingdom
2020-04-06,Daily hospital occupancy,19493.0,United Kingdom
2020-04-07,Daily hospital occupancy,20234.0,United Kingdom
2020-04-08,Daily hospital occupancy,20740.0,United Kingdom
2020-04-09,Daily hospital occupancy,21005.0,United Kingdom
2020-04-10,Daily hospital occupancy,21280.0,United Kingdom
2020-04-11,Daily hospital occupancy,21254.0,United Kingdom
2020-04-12,Daily hospital occupancy,21687.0,United Kingdom
2020-04-13,Daily hospital occupancy,21308.0,United Kingdom
2020-04-14,Daily hospital occupancy,21281.0,United Kingdom
2020-04-15,Daily hospital occupancy,20582.0,United Kingdom
2020-04-16,Daily hospital occupancy,20389.0,United Kingdom
2020-04-17,Daily hospital occupancy,19330.0,United Kingdom
2020-04-18,Daily hospital occupancy,19456.0,United Kingdom
2020-04-19,Daily hospital occupancy,19574.0,United Kingdom
2020-04-20,Daily hospital occupancy,19331.0,United Kingdom
2020-04-21,Daily hospital occupancy,19139.0,United Kingdom
2020-04-22,Daily hospital occupancy,18533.0,United Kingdom
2020-04-23,Daily hospital occupancy,17867.0,United Kingdom
2020-04-24,Daily hospital occupancy,17063.0,United Kingdom
2020-04-25,Daily hospital occupancy,16604.0,United Kingdom
2020-04-26,Daily hospital occupancy,16555.0,United Kingdom
2020-04-27,Daily hospital occupancy,16662.0,United Kingdom
2020-04-28,Daily hospital occupancy,15877.0,United Kingdom
2020-04-29,Daily hospital occupancy,15521.0,United Kingdom
2020-04-30,Daily hospital occupancy,15164.0,United Kingdom
2020-05-01,Daily hospital occupancy,14723.0,United Kingdom
2020-05-02,Daily hospital occupancy,14380.0,United Kingdom
2020-05-03,Daily hospital occupancy,14188.0,United Kingdom
2020-05-04,Daily hospital occupancy,14097.0,United Kingdom
2020-05-05,Daily hospital occupancy,13723.0,United Kingdom
2020-05-06,Daily hospital occupancy,13148.0,United Kingdom
2020-05-07,Daily hospital occupancy,12626.0,United Kingdom
2020-05-08,Daily hospital occupancy,12053.0,United Kingdom
2020-05-09,Daily hospital occupancy,12015.0,United Kingdom
2020-05-10,Daily hospital occupancy,11727.0,United Kingdom
2020-05-11,Daily hospital occupancy,11967.0,United Kingdom
2020-05-12,Daily hospital occupancy,11591.0,United Kingdom
2020-05-13,Daily hospital occupancy,11342.0,United Kingdom
2020-05-14,Daily hospital occupancy,10921.0,United Kingdom
2020-05-15,Daily hospital occupancy,10691.0,United Kingdom
2020-05-16,Daily hospital occupancy,10238.0,United Kingdom
2020-05-17,Daily hospital occupancy,10199.0,United Kingdom
2020-05-18,Daily hospital occupancy,10231.0,United Kingdom
2020-05-19,Daily hospital occupancy,10013.0,United Kingdom
2020-05-20,Daily hospital occupancy,9563.0,United Kingdom
2020-05-21,Daily hospital occupancy,9293.0,United Kingdom
2020-05-22,Daily hospital occupancy,9184.0,United Kingdom
2020-05-23,Daily hospital occupancy,8814.0,United Kingdom
2020-05-24,Daily hospital occupancy,8814.0,United Kingdom
2020-05-25,Daily hospital occupancy,8836.0,United Kingdom
2020-05-26,Daily hospital occupancy,8732.0,United Kingdom
2020-05-27,Daily hospital occupancy,8220.0,United Kingdom
2020-05-28,Daily hospital occupancy,7907.0,United Kingdom
2020-05-29,Daily hospital occupancy,7586.0,United Kingdom
2020-05-30,Daily hospital occupancy,7268.0,United Kingdom
2020-05-31,Daily hospital occupancy,7238.0,United Kingdom
2020-06-01,Daily hospital occupancy,7248.0,United Kingdom
2020-06-02,Daily hospital occupancy,7087.0,United Kingdom
2020-06-03,Daily hospital occupancy,6815.0,United Kingdom
2020-06-04,Daily hospital occupancy,6580.0,United Kingdom
2020-06-05,Daily hospital occupancy,6379.0,United Kingdom
2020-06-06,Daily hospital occupancy,6149.0,United Kingdom
2020-06-07,Daily hospital occupancy,5944.0,United Kingdom
2020-06-08,Daily hospital occupancy,5931.0,United Kingdom
2020-06-09,Daily hospital occupancy,5736.0,United Kingdom
2020-06-10,Daily hospital occupancy,5475.0,United Kingdom
2020-06-11,Daily hospital occupancy,5179.0,United Kingdom
2020-06-12,Daily hospital occupancy,5090.0,United Kingdom
2020-06-13,Daily hospital occupancy,4941.0,United Kingdom
2020-06-14,Daily hospital occupancy,4908.0,United Kingdom
2020-06-15,Daily hospital occupancy,4870.0,United Kingdom
2020-06-16,Daily hospital occupancy,4863.0,United Kingdom
2020-06-17,Daily hospital occupancy,4719.0,United Kingdom
2020-06-18,Daily hospital occupancy,4560.0,United Kingdom
2020-06-19,Daily hospital occupancy,4414.0,United Kingdom
2020-06-20,Daily hospital occupancy,4252.0,United Kingdom
2020-06-21,Daily hospital occupancy,4222.0,United Kingdom
2020-06-22,Daily hospital occupancy,4281.0,United Kingdom
2020-06-23,Daily hospital occupancy,4134.0,United Kingdom
2020-06-24,Daily hospital occupancy,4030.0,United Kingdom
2020-06-25,Daily hospital occupancy,3850.0,United Kingdom
2020-06-26,Daily hospital occupancy,3620.0,United Kingdom
2020-06-27,Daily hospital occupancy,3544.0,United Kingdom
2020-06-28,Daily hospital occupancy,3557.0,United Kingdom
2020-06-29,Daily hospital occupancy,3748.0,United Kingdom
2020-06-30,Daily hospital occupancy,3383.0,United Kingdom
2020-07-01,Daily hospital occupancy,3198.0,United Kingdom
2020-07-02,Daily hospital occupancy,3079.0,United Kingdom
2020-07-03,Daily hospital occupancy,2942.0,United Kingdom
2020-07-04,Daily hospital occupancy,2802.0,United Kingdom
2020-07-05,Daily hospital occupancy,2741.0,United Kingdom
2020-07-06,Daily hospital occupancy,2699.0,United Kingdom
2020-07-07,Daily hospital occupancy,2598.0,United Kingdom
2020-07-08,Daily hospital occupancy,2454.0,United Kingdom
2020-07-09,Daily hospital occupancy,2345.0,United Kingdom
2020-07-10,Daily hospital occupancy,2244.0,United Kingdom
2020-07-11,Daily hospital occupancy,2119.0,United Kingdom
2020-07-12,Daily hospital occupancy,2101.0,United Kingdom
2020-07-13,Daily hospital occupancy,2113.0,United Kingdom
2020-07-14,Daily hospital occupancy,1993.0,United Kingdom
2020-07-15,Daily hospital occupancy,1974.0,United Kingdom
2020-07-16,Daily hospital occupancy,1829.0,United Kingdom
2020-07-17,Daily hospital occupancy,1804.0,United Kingdom
2020-07-18,Daily hospital occupancy,1776.0,United Kingdom
2020-07-19,Daily hospital occupancy,1742.0,United Kingdom
2020-07-20,Daily hospital occupancy,1734.0,United Kingdom
2020-07-21,Daily hospital occupancy,1634.0,United Kingdom
2020-07-22,Daily hospital occupancy,1747.0,United Kingdom
2020-07-23,Daily hospital occupancy,1538.0,United Kingdom
2020-07-24,Daily hospital occupancy,1453.0,United Kingdom
2020-07-25,Daily hospital occupancy,1401.0,United Kingdom
2020-07-26,Daily hospital occupancy,1383.0,United Kingdom
2020-07-27,Daily hospital occupancy,1370.0,United Kingdom
2020-07-28,Daily hospital occupancy,1369.0,United Kingdom
2020-07-29,Daily hospital occupancy,1350.0,United Kingdom
2020-07-30,Daily hospital occupancy,1314.0,United Kingdom
2020-07-31,Daily hospital occupancy,1266.0,United Kingdom
2020-08-01,Daily hospital occupancy,1290.0,United Kingdom
2020-08-02,Daily hospital occupancy,1254.0,United Kingdom
2020-08-03,Daily hospital occupancy,1251.0,United Kingdom
2020-08-04,Daily hospital occupancy,1216.0,United Kingdom
2020-08-05,Daily hospital occupancy,1200.0,United Kingdom
2020-08-06,Daily hospital occupancy,1155.0,United Kingdom
2020-08-07,Daily hospital occupancy,1094.0,United Kingdom
2020-08-08,Daily hospital occupancy,1027.0,United Kingdom
2020-08-09,Daily hospital occupancy,983.0,United Kingdom
2020-08-10,Daily hospital occupancy,1087.0,United Kingdom
2020-08-11,Daily hospital occupancy,1039.0,United Kingdom
2020-08-12,Daily hospital occupancy,1004.0,United Kingdom
2020-08-13,Daily hospital occupancy,1008.0,United Kingdom
2020-08-14,Daily hospital occupancy,995.0,United Kingdom
2020-08-15,Daily hospital occupancy,974.0,United Kingdom
2020-08-16,Daily hospital occupancy,979.0,United Kingdom
2020-08-17,Daily hospital occupancy,982.0,United Kingdom
2020-08-18,Daily hospital occupancy,953.0,United Kingdom
2020-08-19,Daily hospital occupancy,924.0,United Kingdom
2020-08-20,Daily hospital occupancy,909.0,United Kingdom
2020-08-21,Daily hospital occupancy,888.0,United Kingdom
2020-08-22,Daily hospital occupancy,943.0,United Kingdom
2020-08-23,Daily hospital occupancy,870.0,United Kingdom
2020-08-24,Daily hospital occupancy,876.0,United Kingdom
2020-08-25,Daily hospital occupancy,844.0,United Kingdom
2020-08-26,Daily hospital occupancy,829.0,United Kingdom
2020-08-27,Daily hospital occupancy,840.0,United Kingdom
2020-08-28,Daily hospital occupancy,818.0,United Kingdom
2020-08-29,Daily hospital occupancy,833.0,United Kingdom
2020-08-30,Daily hospital occupancy,831.0,United Kingdom
2020-08-31,Daily hospital occupancy,854.0,United Kingdom
2020-09-01,Daily hospital occupancy,861.0,United Kingdom
2020-09-02,Daily hospital occupancy,803.0,United Kingdom
2020-09-03,Daily hospital occupancy,817.0,United Kingdom
2020-09-04,Daily hospital occupancy,818.0,United Kingdom
2020-09-05,Daily hospital occupancy,812.0,United Kingdom
2020-09-06,Daily hospital occupancy,817.0,United Kingdom
2020-09-07,Daily hospital occupancy,902.0,United Kingdom
2020-09-08,Daily hospital occupancy,894.0,United Kingdom
2020-09-09,Daily hospital occupancy,924.0,United Kingdom
2020-09-10,Daily hospital occupancy,944.0,United Kingdom
2020-09-11,Daily hospital occupancy,770.0,United Kingdom
2020-09-12,Daily hospital occupancy,812.0,United Kingdom
2020-09-13,Daily hospital occupancy,843.0,United Kingdom
2020-09-14,Daily hospital occupancy,982.0,United Kingdom
2020-09-15,Daily hospital occupancy,1066.0,United Kingdom
2020-09-16,Daily hospital occupancy,1106.0,United Kingdom
2020-09-17,Daily hospital occupancy,1162.0,United Kingdom
2020-09-18,Daily hospital occupancy,1221.0,United Kingdom
2020-09-19,Daily hospital occupancy,1300.0,United Kingdom
2020-09-20,Daily hospital occupancy,1398.0,United Kingdom
2020-09-21,Daily hospital occupancy,1558.0,United Kingdom
2020-09-22,Daily hospital occupancy,1636.0,United Kingdom
2020-09-23,Daily hospital occupancy,1730.0,United Kingdom
2020-09-24,Daily hospital occupancy,1846.0,United Kingdom
2020-09-25,Daily hospital occupancy,2020.0,United Kingdom
2020-09-26,Daily hospital occupancy,2033.0,United Kingdom
2020-09-27,Daily hospital occupancy,2188.0,United Kingdom
2020-09-28,Daily hospital occupancy,2399.0,United Kingdom
2020-09-29,Daily hospital occupancy,2420.0,United Kingdom
2020-09-30,Daily hospital occupancy,2530.0,United Kingdom
2020-10-01,Daily hospital occupancy,2592.0,United Kingdom
2020-10-02,Daily hospital occupancy,2723.0,United Kingdom
2020-10-03,Daily hospital occupancy,2867.0,United Kingdom
2020-10-04,Daily hospital occupancy,3056.0,United Kingdom
2020-10-05,Daily hospital occupancy,3370.0,United Kingdom
2020-10-06,Daily hospital occupancy,3642.0,United Kingdom
2020-10-07,Daily hospital occupancy,3893.0,United Kingdom
2020-10-08,Daily hospital occupancy,4085.0,United Kingdom
2020-10-09,Daily hospital occupancy,4170.0,United Kingdom
2020-10-10,Daily hospital occupancy,4358.0,United Kingdom
2020-10-11,Daily hospital occupancy,4670.0,United Kingdom
2020-10-12,Daily hospital occupancy,4959.0,United Kingdom
2020-10-13,Daily hospital occupancy,5293.0,United Kingdom
2020-10-14,Daily hospital occupancy,5598.0,United Kingdom
2020-10-15,Daily hospital occupancy,5933.0,United Kingdom
2020-10-16,Daily hospital occupancy,6296.0,United Kingdom
2020-10-17,Daily hospital occupancy,6545.0,United Kingdom
2020-10-18,Daily hospital occupancy,6829.0,United Kingdom
2020-10-19,Daily hospital occupancy,7334.0,United Kingdom
2020-10-20,Daily hospital occupancy,7852.0,United Kingdom
2020-10-21,Daily hospital occupancy,8132.0,United Kingdom
2020-10-22,Daily hospital occupancy,8311.0,United Kingdom
2020-10-23,Daily hospital occupancy,8886.0,United Kingdom
2020-10-24,Daily hospital occupancy,9262.0,United Kingdom
2020-10-25,Daily hospital occupancy,9786.0,United Kingdom
2020-10-26,Daily hospital occupancy,10108.0,United Kingdom
2020-10-27,Daily hospital occupancy,10938.0,United Kingdom
2020-10-28,Daily hospital occupancy,11434.0,United Kingdom
2020-10-29,Daily hospital occupancy,11583.0,United Kingdom
2020-10-30,Daily hospital occupancy,11788.0,United Kingdom
2020-10-31,Daily hospital occupancy,12310.0,United Kingdom
2020-11-01,Daily hospital occupancy,12230.0,United Kingdom
2020-11-02,Daily hospital occupancy,13105.0,United Kingdom
2020-11-03,Daily hospital occupancy,13749.0,United Kingdom
2020-11-04,Daily hospital occupancy,13817.0,United Kingdom
2020-11-05,Daily hospital occupancy,13796.0,United Kingdom
2020-11-06,Daily hospital occupancy,13958.0,United Kingdom
2020-11-07,Daily hospital occupancy,14314.0,United Kingdom
2020-11-08,Daily hospital occupancy,14546.0,United Kingdom
2020-11-09,Daily hospital occupancy,15141.0,United Kingdom
2020-11-10,Daily hospital occupancy,14964.0,United Kingdom
2020-11-11,Daily hospital occupancy,15666.0,United Kingdom
2020-11-12,Daily hospital occupancy,15879.0,United Kingdom
2020-11-13,Daily hospital occupancy,16236.0,United Kingdom
2020-11-14,Daily hospital occupancy,16299.0,United Kingdom
2020-11-15,Daily hospital occupancy,16864.0,United Kingdom
2020-11-16,Daily hospital occupancy,17313.0,United Kingdom
2020-11-17,Daily hospital occupancy,17439.0,United Kingdom
2020-11-18,Daily hospital occupancy,17486.0,United Kingdom
2020-11-19,Daily hospital occupancy,17459.0,United Kingdom
2020-11-20,Daily hospital occupancy,17184.0,United Kingdom
2020-11-21,Daily hospital occupancy,17063.0,United Kingdom
2020-11-22,Daily hospital occupancy,17264.0,United Kingdom
2020-11-23,Daily hospital occupancy,17681.0,United Kingdom
2020-11-24,Daily hospital occupancy,17424.0,United Kingdom
2020-11-25,Daily hospital occupancy,17132.0,United Kingdom
2020-11-26,Daily hospital occupancy,16762.0,United Kingdom
2020-11-27,Daily hospital occupancy,16571.0,United Kingdom
2020-11-28,Daily hospital occupancy,15985.0,United Kingdom
2020-11-29,Daily hospital occupancy,16313.0,United Kingdom
2020-11-30,Daily hospital occupancy,16565.0,United Kingdom
2020-12-01,Daily hospital occupancy,16312.0,United Kingdom
2020-12-02,Daily hospital occupancy,15977.0,United Kingdom
2020-12-03,Daily hospital occupancy,15658.0,United Kingdom
2020-12-04,Daily hospital occupancy,15727.0,United Kingdom
2020-12-05,Daily hospital occupancy,15688.0,United Kingdom
2020-12-06,Daily hospital occupancy,15960.0,United Kingdom
2020-12-07,Daily hospital occupancy,16415.0,United Kingdom
